일자,행정동명,업종명,이용건수,이용금액,시명,구명,년,월,일,주차
2020-01-16,회현동,인터넷쇼핑,69502,779731098,서울특별시,중구,2020,1,16,3
2020-01-16,장충동,인터넷쇼핑,347,53861614,서울특별시,중구,2020,1,16,3
2020-01-16,남영동,인터넷쇼핑,4039,109794025,서울특별시,용산구,2020,1,16,3
2020-01-16,한강로동,인터넷쇼핑,229498,9840087982,서울특별시,용산구,2020,1,16,3
2020-01-16,한강로동,인터넷쇼핑,64198,2782832168,서울특별시,용산구,2020,1,16,3
2020-01-16,아현동,인터넷쇼핑,273837,11394892432,서울특별시,마포구,2020,1,16,3
2020-01-16,염리동,인터넷쇼핑,8868,363558268,서울특별시,마포구,2020,1,16,3
2020-01-16,상암동,홈쇼핑,2070,109959099,서울특별시,마포구,2020,1,16,3
2020-01-16,목1동,인터넷쇼핑,51566,2405523733,서울특별시,양천구,2020,1,16,3
2020-01-16,가양1동,인터넷쇼핑,26779,140703435,서울특별시,강서구,2020,1,16,3
2020-01-16,구로3동,인터넷쇼핑,209132,10829874963,서울특별시,구로구,2020,1,16,3
2020-01-16,여의동,인터넷쇼핑,123,15762160,서울특별시,영등포구,2020,1,16,3
2020-01-16,문래동,인터넷쇼핑,65,6021390,서울특별시,영등포구,2020,1,16,3
2020-01-16,양평2동,인터넷쇼핑,3783,265259504,서울특별시,영등포구,2020,1,16,3
2020-01-16,신대방2동,인터넷쇼핑,16747,177084160,서울특별시,동작구,2020,1,16,3
2020-01-16,인헌동,인터넷쇼핑,4907,287134987,서울특별시,관악구,2020,1,16,3
2020-01-16,서초3동,인터넷쇼핑,199,27204470,서울특별시,서초구,2020,1,16,3
2020-01-16,서초4동,인터넷쇼핑,589,11625810,서울특별시,서초구,2020,1,16,3
2020-01-16,방배2동,홈쇼핑,3309,448816441,서울특별시,서초구,2020,1,16,3
2020-01-16,방배2동,인터넷쇼핑,3403,311729870,서울특별시,서초구,2020,1,16,3
2020-01-16,방배4동,인터넷쇼핑,8188,363158982,서울특별시,서초구,2020,1,16,3
2020-01-16,삼성1동,인터넷쇼핑,60720,2698635148,서울특별시,강남구,2020,1,16,3
2020-01-16,삼성1동,인터넷쇼핑,2551,270867428,서울특별시,강남구,2020,1,16,3
2020-01-17,소공동,인터넷쇼핑,88271,5692732634,서울특별시,중구,2020,1,17,3
2020-01-17,회현동,인터넷쇼핑,18341,1869610728,서울특별시,중구,2020,1,17,3
2020-01-17,회현동,인터넷쇼핑,71028,792622947,서울특별시,중구,2020,1,17,3
2020-01-17,장충동,인터넷쇼핑,326,53460008,서울특별시,중구,2020,1,17,3
2020-01-17,남영동,인터넷쇼핑,2544,92640317,서울특별시,용산구,2020,1,17,3
2020-01-17,한강로동,인터넷쇼핑,200712,8363969663,서울특별시,용산구,2020,1,17,3
2020-01-17,한강로동,인터넷쇼핑,61109,2757156992,서울특별시,용산구,2020,1,17,3
2020-01-17,아현동,인터넷쇼핑,246388,9487244022,서울특별시,마포구,2020,1,17,3
2020-01-17,염리동,인터넷쇼핑,9369,358582252,서울특별시,마포구,2020,1,17,3
2020-01-17,상암동,홈쇼핑,2660,140097864,서울특별시,마포구,2020,1,17,3
2020-01-17,목1동,인터넷쇼핑,46591,2179221617,서울특별시,양천구,2020,1,17,3
2020-01-17,가양1동,인터넷쇼핑,25576,143789290,서울특별시,강서구,2020,1,17,3
2020-01-17,공항동,인터넷쇼핑,2949,1024651072,서울특별시,강서구,2020,1,17,3
2020-01-17,구로3동,인터넷쇼핑,193105,9304577499,서울특별시,구로구,2020,1,17,3
2020-01-17,영등포동,인터넷쇼핑,5378,496660660,서울특별시,영등포구,2020,1,17,3
2020-01-17,여의동,인터넷쇼핑,136,25817551,서울특별시,영등포구,2020,1,17,3
2020-01-17,문래동,인터넷쇼핑,96,5957778,서울특별시,영등포구,2020,1,17,3
2020-01-17,양평2동,인터넷쇼핑,2950,154194354,서울특별시,영등포구,2020,1,17,3
2020-01-17,신대방2동,인터넷쇼핑,17129,177613410,서울특별시,동작구,2020,1,17,3
2020-01-17,인헌동,인터넷쇼핑,5327,297825919,서울특별시,관악구,2020,1,17,3
2020-01-17,방배2동,인터넷쇼핑,3549,330268610,서울특별시,서초구,2020,1,17,3
2020-01-17,방배4동,인터넷쇼핑,7554,367557690,서울특별시,서초구,2020,1,17,3
2020-01-17,삼성1동,인터넷쇼핑,31521,1726652256,서울특별시,강남구,2020,1,17,3
2020-01-17,삼성1동,인터넷쇼핑,2899,396661280,서울특별시,강남구,2020,1,17,3
2020-01-17,역삼1동,인터넷쇼핑,1719,122435249,서울특별시,강남구,2020,1,17,3
2020-01-17,역삼1동,인터넷쇼핑,30029,2713913634,서울특별시,강남구,2020,1,17,3
2020-01-17,역삼2동,인터넷쇼핑,3563,351012006,서울특별시,강남구,2020,1,17,3
2020-01-17,역삼2동,인터넷쇼핑,2468,2724891256,서울특별시,강남구,2020,1,17,3
2020-01-17,수서동,인터넷쇼핑,14757,419768056,서울특별시,강남구,2020,1,17,3
2020-01-17,천호2동,인터넷쇼핑,2387,214230555,서울특별시,강동구,2020,1,17,3
2020-01-18,종로1.2.3.4가동,인터넷쇼핑,159,138382703,서울특별시,종로구,2020,1,18,3
2020-01-18,소공동,인터넷쇼핑,68383,4202824605,서울특별시,중구,2020,1,18,3
2020-01-18,회현동,인터넷쇼핑,16890,1802229570,서울특별시,중구,2020,1,18,3
2020-01-18,회현동,인터넷쇼핑,66292,845598682,서울특별시,중구,2020,1,18,3
2020-01-18,남영동,인터넷쇼핑,2591,84568868,서울특별시,용산구,2020,1,18,3
2020-01-18,한강로동,인터넷쇼핑,1496,56440459,서울특별시,용산구,2020,1,18,3
2020-01-18,한강로동,인터넷쇼핑,53863,2339828657,서울특별시,용산구,2020,1,18,3
2020-01-18,아현동,인터넷쇼핑,238995,8961228516,서울특별시,마포구,2020,1,18,3
2020-01-18,상암동,홈쇼핑,1679,109284884,서울특별시,마포구,2020,1,18,3
2020-01-18,목1동,인터넷쇼핑,48287,2363262073,서울특별시,양천구,2020,1,18,3
2020-01-18,가양1동,인터넷쇼핑,26409,152388396,서울특별시,강서구,2020,1,18,3
2020-01-18,구로3동,인터넷쇼핑,187100,8578094214,서울특별시,구로구,2020,1,18,3
2020-01-18,여의동,인터넷쇼핑,131,43981043,서울특별시,영등포구,2020,1,18,3
2020-01-18,양평2동,인터넷쇼핑,8051,937674009,서울특별시,영등포구,2020,1,18,3
2020-01-18,신대방2동,인터넷쇼핑,19206,200833920,서울특별시,동작구,2020,1,18,3
2020-01-18,인헌동,인터넷쇼핑,5133,282011931,서울특별시,관악구,2020,1,18,3
2020-01-18,방배2동,홈쇼핑,4111,583411670,서울특별시,서초구,2020,1,18,3
2020-01-18,방배2동,인터넷쇼핑,3617,345928360,서울특별시,서초구,2020,1,18,3
2020-01-18,방배4동,인터넷쇼핑,7243,330399527,서울특별시,서초구,2020,1,18,3
2020-01-18,삼성1동,인터넷쇼핑,31163,1416172895,서울특별시,강남구,2020,1,18,3
2020-01-18,역삼1동,인터넷쇼핑,1994,123843154,서울특별시,강남구,2020,1,18,3
2020-01-18,역삼1동,인터넷쇼핑,17492,1564143236,서울특별시,강남구,2020,1,18,3
2020-01-18,역삼2동,인터넷쇼핑,469,67308361,서울특별시,강남구,2020,1,18,3
2020-01-18,역삼2동,인터넷쇼핑,2284,2877549190,서울특별시,강남구,2020,1,18,3
2020-01-18,천호2동,인터넷쇼핑,2458,230491809,서울특별시,강동구,2020,1,18,3
2020-01-19,구로3동,인터넷쇼핑,170466,6081726262,서울특별시,구로구,2020,1,19,3
2020-01-19,여의동,인터넷쇼핑,152,22451729,서울특별시,영등포구,2020,1,19,3
2020-01-19,신대방2동,인터넷쇼핑,19591,208819800,서울특별시,동작구,2020,1,19,3
2020-01-19,인헌동,인터넷쇼핑,5107,228600510,서울특별시,관악구,2020,1,19,3
2020-01-19,방배4동,인터넷쇼핑,7842,289265046,서울특별시,서초구,2020,1,19,3
2020-01-19,삼성1동,인터넷쇼핑,12237,686675724,서울특별시,강남구,2020,1,19,3
2020-01-19,역삼1동,인터넷쇼핑,1694,103113007,서울특별시,강남구,2020,1,19,3
2020-01-19,역삼1동,인터넷쇼핑,10353,555142591,서울특별시,강남구,2020,1,19,3
2020-01-19,역삼2동,인터넷쇼핑,254,33418835,서울특별시,강남구,2020,1,19,3
2020-01-19,소공동,인터넷쇼핑,52522,2191099230,서울특별시,중구,2020,1,19,3
2020-01-19,회현동,인터넷쇼핑,635,38378070,서울특별시,중구,2020,1,19,3
2020-01-19,회현동,인터넷쇼핑,67554,878086139,서울특별시,중구,2020,1,19,3
2020-01-19,남영동,인터넷쇼핑,1945,62411204,서울특별시,용산구,2020,1,19,3
2020-01-19,한강로동,인터넷쇼핑,1065,36500848,서울특별시,용산구,2020,1,19,3
2020-01-19,한강로동,인터넷쇼핑,46519,1897432651,서울특별시,용산구,2020,1,19,3
2020-01-19,아현동,인터넷쇼핑,236549,7961675382,서울특별시,마포구,2020,1,19,3
2020-01-19,상암동,홈쇼핑,1876,96796165,서울특별시,마포구,2020,1,19,3
2020-01-19,목1동,인터넷쇼핑,48158,2489223089,서울특별시,양천구,2020,1,19,3
2020-01-19,가양1동,인터넷쇼핑,23760,143575392,서울특별시,강서구,2020,1,19,3
2020-01-20,한강로동,인터넷쇼핑,56006,2284550164,서울특별시,용산구,2020,1,20,4
2020-01-20,한강로동,인터넷쇼핑,502221,17489242018,서울특별시,용산구,2020,1,20,4
2020-01-20,장충동,인터넷쇼핑,702,98559577,서울특별시,중구,2020,1,20,4
2020-01-20,회현동,인터넷쇼핑,78015,777270456,서울특별시,중구,2020,1,20,4
2020-01-20,회현동,인터넷쇼핑,14170,1129719913,서울특별시,중구,2020,1,20,4
2020-01-20,소공동,인터넷쇼핑,59364,2680350666,서울특별시,중구,2020,1,20,4
2020-01-20,송파1동,인터넷쇼핑,93,9416520,서울특별시,송파구,2020,1,20,4
2020-01-20,수서동,인터넷쇼핑,57133,1390262794,서울특별시,강남구,2020,1,20,4
2020-01-20,역삼2동,인터넷쇼핑,7408,534374799,서울특별시,강남구,2020,1,20,4
2020-01-20,역삼1동,인터넷쇼핑,32475,2085527784,서울특별시,강남구,2020,1,20,4
2020-01-20,역삼1동,인터넷쇼핑,1760,120694234,서울특별시,강남구,2020,1,20,4
2020-01-20,삼성1동,인터넷쇼핑,4114,518645738,서울특별시,강남구,2020,1,20,4
2020-01-20,삼성1동,인터넷쇼핑,20251,983678011,서울특별시,강남구,2020,1,20,4
2020-01-20,방배4동,인터넷쇼핑,7728,258471771,서울특별시,서초구,2020,1,20,4
2020-01-20,서초4동,인터넷쇼핑,2517,22930220,서울특별시,서초구,2020,1,20,4
2020-01-20,인헌동,인터넷쇼핑,2580,223837549,서울특별시,관악구,2020,1,20,4
2020-01-20,신대방2동,인터넷쇼핑,15236,165982950,서울특별시,동작구,2020,1,20,4
2020-01-20,여의동,인터넷쇼핑,101,6844105,서울특별시,영등포구,2020,1,20,4
2020-01-20,구로3동,인터넷쇼핑,182205,6755302962,서울특별시,구로구,2020,1,20,4
2020-01-20,목1동,인터넷쇼핑,46607,2436840634,서울특별시,양천구,2020,1,20,4
2020-01-20,상암동,홈쇼핑,2076,122944900,서울특별시,마포구,2020,1,20,4
2020-01-20,염리동,인터넷쇼핑,31445,940742109,서울특별시,마포구,2020,1,20,4
2020-01-20,아현동,인터넷쇼핑,266772,8476685499,서울특별시,마포구,2020,1,20,4
2020-01-21,소공동,인터넷쇼핑,192380,8485673823,서울특별시,중구,2020,1,21,4
2020-01-21,회현동,인터넷쇼핑,31298,2693786018,서울특별시,중구,2020,1,21,4
2020-01-21,회현동,인터넷쇼핑,69374,764994359,서울특별시,중구,2020,1,21,4
2020-01-21,장충동,인터넷쇼핑,377,47435754,서울특별시,중구,2020,1,21,4
2020-01-21,남영동,인터넷쇼핑,6480,105891869,서울특별시,용산구,2020,1,21,4
2020-01-21,한강로동,인터넷쇼핑,186388,8752475794,서울특별시,용산구,2020,1,21,4
2020-01-21,한강로동,인터넷쇼핑,68674,3156795134,서울특별시,용산구,2020,1,21,4
2020-01-21,아현동,인터넷쇼핑,273327,13278682828,서울특별시,마포구,2020,1,21,4
2020-01-21,염리동,인터넷쇼핑,10891,458524202,서울특별시,마포구,2020,1,21,4
2020-01-21,상암동,홈쇼핑,2538,131326849,서울특별시,마포구,2020,1,21,4
2020-01-21,목1동,인터넷쇼핑,37513,1908182231,서울특별시,양천구,2020,1,21,4
2020-01-21,가양1동,인터넷쇼핑,6310,18152824,서울특별시,강서구,2020,1,21,4
2020-01-21,구로3동,인터넷쇼핑,201063,9693164998,서울특별시,구로구,2020,1,21,4
2020-01-21,영등포동,인터넷쇼핑,5562,323689600,서울특별시,영등포구,2020,1,21,4
2020-01-21,여의동,인터넷쇼핑,116,5883185,서울특별시,영등포구,2020,1,21,4
2020-01-21,문래동,인터넷쇼핑,202,13092992,서울특별시,영등포구,2020,1,21,4
2020-01-21,양평2동,인터넷쇼핑,5527,476039283,서울특별시,영등포구,2020,1,21,4
2020-01-21,신대방2동,인터넷쇼핑,16779,177144750,서울특별시,동작구,2020,1,21,4
2020-01-21,인헌동,인터넷쇼핑,1735,174514891,서울특별시,관악구,2020,1,21,4
2020-01-21,서초3동,인터넷쇼핑,8436,1636097720,서울특별시,서초구,2020,1,21,4
2020-01-21,서초4동,인터넷쇼핑,971,9623990,서울특별시,서초구,2020,1,21,4
2020-01-21,방배2동,홈쇼핑,12562,1668978322,서울특별시,서초구,2020,1,21,4
2020-01-21,방배2동,인터넷쇼핑,12574,1228833820,서울특별시,서초구,2020,1,21,4
2020-01-21,방배4동,인터넷쇼핑,8449,492389405,서울특별시,서초구,2020,1,21,4
2020-01-21,삼성1동,인터넷쇼핑,67538,2253238083,서울특별시,강남구,2020,1,21,4
2020-01-21,삼성1동,인터넷쇼핑,2309,252752069,서울특별시,강남구,2020,1,21,4
2020-01-21,역삼1동,인터넷쇼핑,1582,103355327,서울특별시,강남구,2020,1,21,4
2020-01-21,역삼1동,인터넷쇼핑,31663,2611012039,서울특별시,강남구,2020,1,21,4
2020-01-21,역삼2동,인터넷쇼핑,3565,353875518,서울특별시,강남구,2020,1,21,4
2020-01-21,역삼2동,인터넷쇼핑,3983,5811727732,서울특별시,강남구,2020,1,21,4
2020-01-21,수서동,인터넷쇼핑,13798,460810561,서울특별시,강남구,2020,1,21,4
2020-01-21,송파1동,인터넷쇼핑,122,5058020,서울특별시,송파구,2020,1,21,4
2020-01-21,천호2동,인터넷쇼핑,13121,2285011478,서울특별시,강동구,2020,1,21,4
2020-01-22,장충동,인터넷쇼핑,297,33448790,서울특별시,중구,2020,1,22,4
2020-01-22,도곡1동,인터넷쇼핑,5,88000,서울특별시,강남구,2020,1,22,4
2020-01-22,등촌1동,인터넷쇼핑,49,4255192,서울특별시,강서구,2020,1,22,4
2020-01-22,중계2.3동,인터넷쇼핑,5,462550,서울특별시,노원구,2020,1,22,4
2020-01-22,시흥1동,인터넷쇼핑,2,205890,서울특별시,금천구,2020,1,22,4
2020-01-22,문래동,인터넷쇼핑,85,6899373,서울특별시,영등포구,2020,1,22,4
2020-01-22,역삼1동,인터넷쇼핑,1,439370,서울특별시,강남구,2020,1,22,4
2020-01-22,마장동,인터넷쇼핑,249,17427000,서울특별시,성동구,2020,1,22,4
2020-01-22,가양1동,인터넷쇼핑,206,34428000,서울특별시,강서구,2020,1,22,4
2020-01-22,회현동,인터넷쇼핑,18176,1545754581,서울특별시,중구,2020,1,22,4
2020-01-22,역삼2동,인터넷쇼핑,3052,292109352,서울특별시,강남구,2020,1,22,4
2020-01-22,목1동,인터넷쇼핑,36403,1883475174,서울특별시,양천구,2020,1,22,4
2020-01-22,목1동,인터넷쇼핑,46,2108786,서울특별시,양천구,2020,1,22,4
2020-01-22,성산2동,인터넷쇼핑,86,5224936,서울특별시,마포구,2020,1,22,4
2020-01-22,천호2동,인터넷쇼핑,2047,123499474,서울특별시,강동구,2020,1,22,4
2020-01-22,염리동,인터넷쇼핑,8796,406608565,서울특별시,마포구,2020,1,22,4
2020-01-22,방배4동,인터넷쇼핑,7251,367006401,서울특별시,서초구,2020,1,22,4
2020-01-22,고척1동,인터넷쇼핑,11,1341440,서울특별시,구로구,2020,1,22,4
2020-01-22,역삼1동,인터넷쇼핑,1416,99202639,서울특별시,강남구,2020,1,22,4
2020-01-22,영등포동,인터넷쇼핑,4458,326378870,서울특별시,영등포구,2020,1,22,4
2020-01-22,방이2동,인터넷쇼핑,26,8556670,서울특별시,송파구,2020,1,22,4
2020-01-22,회현동,인터넷쇼핑,71085,805779264,서울특별시,중구,2020,1,22,4
2020-01-22,압구정동,인터넷쇼핑,197,23097577,서울특별시,강남구,2020,1,22,4
2020-01-22,명동,인터넷쇼핑,1889,1685128965,서울특별시,중구,2020,1,22,4
2020-01-22,신촌동,인터넷쇼핑,2,25190,서울특별시,서대문구,2020,1,22,4
2020-01-22,대림1동,인터넷쇼핑,22,278130,서울특별시,영등포구,2020,1,22,4
2020-01-22,등촌1동,인터넷쇼핑,375,100745740,서울특별시,강서구,2020,1,22,4
2020-01-22,서초3동,인터넷쇼핑,302,56810780,서울특별시,서초구,2020,1,22,4
2020-01-22,인헌동,인터넷쇼핑,6449,320867538,서울특별시,관악구,2020,1,22,4
2020-01-22,역삼1동,인터넷쇼핑,19683,1988139376,서울특별시,강남구,2020,1,22,4
2020-01-22,남영동,인터넷쇼핑,71,3168184,서울특별시,용산구,2020,1,22,4
2020-01-22,합정동,인터넷쇼핑,13,10430000,서울특별시,마포구,2020,1,22,4
2020-01-22,서초4동,인터넷쇼핑,466,31597720,서울특별시,서초구,2020,1,22,4
2020-01-22,잠실3동,인터넷쇼핑,2346,134708140,서울특별시,송파구,2020,1,22,4
2020-01-22,미아동,인터넷쇼핑,6,120000,서울특별시,강북구,2020,1,22,4
2020-01-22,양평1동,인터넷쇼핑,1,186000,서울특별시,영등포구,2020,1,22,4
2020-01-22,가양1동,인터넷쇼핑,27993,179430933,서울특별시,강서구,2020,1,22,4
2020-01-22,송파1동,인터넷쇼핑,91,4346410,서울특별시,송파구,2020,1,22,4
2020-01-22,한강로동,인터넷쇼핑,219,676840,서울특별시,용산구,2020,1,22,4
2020-01-22,상암동,홈쇼핑,1925,107633156,서울특별시,마포구,2020,1,22,4
2020-01-22,대치2동,인터넷쇼핑,168,19947280,서울특별시,강남구,2020,1,22,4
2020-01-22,양평2동,인터넷쇼핑,3519,168279408,서울특별시,영등포구,2020,1,22,4
2020-01-22,여의동,인터넷쇼핑,3005,130795046,서울특별시,영등포구,2020,1,22,4
2020-01-22,잠실본동,인터넷쇼핑,7,932270,서울특별시,송파구,2020,1,22,4
2020-01-22,대치2동,인터넷쇼핑,95,10603648,서울특별시,강남구,2020,1,22,4
2020-01-22,서초3동,인터넷쇼핑,1,28620,서울특별시,서초구,2020,1,22,4
2020-01-22,도화동,인터넷쇼핑,48484,183457804,서울특별시,마포구,2020,1,22,4
2020-01-22,서초3동,인터넷쇼핑,8,170030,서울특별시,서초구,2020,1,22,4
2020-01-22,아현동,인터넷쇼핑,247122,10956548019,서울특별시,마포구,2020,1,22,4
2020-01-22,천호2동,홈쇼핑,3553,254718789,서울특별시,강동구,2020,1,22,4
2020-01-22,방배2동,인터넷쇼핑,2258,154447420,서울특별시,서초구,2020,1,22,4
2020-01-22,소공동,인터넷쇼핑,16,3722900,서울특별시,중구,2020,1,22,4
2020-01-22,독산1동,인터넷쇼핑,76,6266316,서울특별시,금천구,2020,1,22,4
2020-01-22,수서동,인터넷쇼핑,14589,413712464,서울특별시,강남구,2020,1,22,4
